399.07646	1.6766E-6	399.0746	1.2245E-9
400.07637	1.67653E-6	400.07475	1.2294E-9
401.07656	1.67796E-6	401.0749	1.2449E-9
402.07666	1.67662E-6	402.07506	1.2324E-9
403.07679	1.67632E-6	403.07521	1.2276E-9
404.07688	1.6748E-6	404.07532	1.2299E-9
405.07703	1.67511E-6	405.07551	1.239E-9
406.07713	1.67643E-6	406.07565	1.2438E-9
407.07726	1.67695E-6	407.0758	1.2275E-9
408.07739	1.67601E-6	408.07597	1.2443E-9
409.07749	1.67595E-6	409.07613	1.231E-9
410.07762	1.67569E-6	410.07629	1.2303E-9
411.07773	1.67633E-6	411.07642	1.2297E-9
412.07785	1.67599E-6	412.0766	1.2299E-9
413.07944	1.67589E-6	413.07676	1.2393E-9
414.07917	1.67586E-6	414.07691	1.2294E-9
415.07928	1.67617E-6	415.07704	1.2365E-9
416.07939	1.67782E-6	416.07718	1.2382E-9
417.07951	1.67653E-6	417.0773	1.2418E-9
418.07964	1.67595E-6	418.07741	1.2396E-9
419.07975	1.6737E-6	419.07754	1.2319E-9
420.07989	1.67328E-6	420.0791	1.2288E-9
421.08001	1.67369E-6	421.07924	1.2344E-9
422.08011	1.67353E-6	422.07936	1.245E-9
423.08025	1.6741E-6	423.07949	1.2445E-9
424.08036	1.67337E-6	424.07961	1.2314E-9
425.08047	1.67284E-6	425.07973	1.2414E-9
426.0806	1.67365E-6	426.07986	1.2361E-9
427.08071	1.67358E-6	427.07998	1.2366E-9
428.08083	1.67343E-6	428.0801	1.2537E-9
429.08095	1.6743E-6	429.08021	1.2451E-9
430.08107	1.67317E-6	430.08034	1.2413E-9
431.08121	1.67321E-6	431.08046	1.2388E-9
432.08133	1.67286E-6	432.08059	1.2452E-9
433.0846	1.67334E-6	433.08071	1.2515E-9
434.08349	1.67331E-6	434.08081	1.2358E-9
435.0836	1.67338E-6	435.08201	1.2504E-9
436.08373	1.67237E-6	436.08213	1.2399E-9
437.08385	1.67249E-6	437.08224	1.2398E-9
438.08394	1.67194E-6	438.08236	1.2432E-9
439.08411	1.67247E-6	439.08249	1.241E-9
440.08419	1.67257E-6	440.08262	1.2432E-9
441.08432	1.67216E-6	441.08289	1.2496E-9
442.08454	1.6724E-6	442.08302	1.2525E-9
443.08457	1.67219E-6	443.08314	1.2437E-9
444.08468	1.67133E-6	444.08327	1.2421E-9
445.08483	1.6716E-6	445.08339	1.2544E-9
446.08493	1.6722E-6	446.08361	1.2429E-9
447.08506	1.67148E-6	447.08377	1.2467E-9
448.08517	1.67185E-6	448.08393	1.243E-9
449.08527	1.6724E-6	449.08407	1.2443E-9
450.08565	1.6729E-6	450.08418	1.2447E-9
451.08552	1.67229E-6	451.08432	1.2466E-9
452.08563	1.67167E-6	452.08446	1.2438E-9
453.08577	1.6719E-6	453.0846	1.2432E-9
454.08587	1.67162E-6	454.08477	1.24E-9
455.086	1.67128E-6	455.08492	1.24E-9
456.08613	1.67084E-6	456.08508	1.2437E-9
457.08629	1.67124E-6	457.08519	1.2348E-9
458.08667	1.67044E-6	458.08531	1.2482E-9
459.08653	1.66859E-6	459.08543	1.2626E-9
460.0869	1.66873E-6	460.08557	1.256E-9
461.08678	1.6684E-6	461.0857	1.2498E-9
462.08689	1.66828E-6	462.08584	1.2528E-9
463.08712	1.66817E-6	463.08599	1.2571E-9
464.08716	1.67004E-6	464.08615	1.2606E-9
465.08726	1.66801E-6	465.0863	1.2551E-9
466.08741	1.66793E-6	466.08667	1.2586E-9
467.08752	1.66889E-6	467.08653	1.266E-9
468.08765	1.66751E-6	468.08666	1.2548E-9
469.08779	1.66739E-6	469.08679	1.2515E-9
470.08792	1.66864E-6	470.08691	1.2482E-9
471.08805	1.66912E-6	471.08703	1.269E-9
472.08818	1.66903E-6	472.08717	1.2475E-9
473.09161	1.66818E-6	473.08729	1.2536E-9
474.09174	1.66757E-6	474.08742	1.2501E-9
475.09187	1.66663E-6	475.08755	1.2518E-9
476.09202	1.66871E-6	476.08769	1.2446E-9
477.09213	1.66587E-6	477.08782	1.2595E-9
478.0923	1.66632E-6	478.08797	1.2622E-9
479.09241	1.66808E-6	479.0881	1.261E-9
480.09258	1.66701E-6	480.08825	1.2513E-9
481.09268	1.66828E-6	481.08842	1.2487E-9
482.09283	1.6691E-6	482.08854	1.2599E-9
483.09296	1.66839E-6	483.0891	1.2589E-9
484.09306	1.66918E-6	484.08892	1.2589E-9
485.09319	1.66808E-6	485.08897	1.2498E-9
486.09332	1.66711E-6	486.0891	1.2653E-9
487.09345	1.66684E-6	487.08927	1.2595E-9
488.09356	1.66673E-6	488.08944	1.2628E-9
489.09371	1.66557E-6	489.0896	1.2613E-9
490.09381	1.66583E-6	490.08975	1.2725E-9
491.09395	1.66679E-6	491.0899	1.2501E-9
492.09901	1.66665E-6	492.09008	1.2578E-9
493.0958	1.66501E-6	493.09023	1.2598E-9
494.09593	1.66535E-6	494.09038	1.2579E-9
495.09612	1.66594E-6	495.09055	1.2616E-9
496.09616	1.66586E-6	496.09072	1.2721E-9
497.09627	1.66601E-6	497.09085	1.2659E-9
498.09642	1.66567E-6	498.09139	1.264E-9
499.09653	1.66527E-6	499.09108	1.2626E-9
500.09665	1.66596E-6	500.0912	1.2516E-9
501.09679	1.66611E-6	501.09134	1.2567E-9
502.09689	1.66574E-6	502.09147	1.2623E-9
503.09703	1.66546E-6	503.09157	1.2629E-9
504.09716	1.6653E-6	504.09169	1.2614E-9
505.09728	1.66498E-6	505.09183	1.2671E-9
506.09743	1.66536E-6	506.09195	1.2696E-9
507.09756	1.66521E-6	507.09206	1.2721E-9
508.09772	1.66456E-6	508.09217	1.2664E-9
509.09784	1.66404E-6	509.09231	1.2585E-9
510.09797	1.6643E-6	510.09242	1.2667E-9
511.09808	1.66383E-6	511.09256	1.2652E-9
512.09825	1.66347E-6	512.09268	1.2631E-9
513.09835	1.66252E-6	513.09422	1.2661E-9
514.09853	1.6637E-6	514.09433	1.2796E-9
515.09862	1.66305E-6	515.09445	1.2695E-9
516.09886	1.66477E-6	516.09459	1.2571E-9
517.09893	1.66364E-6	517.09472	1.2694E-9
518.09908	1.66363E-6	518.09483	1.2664E-9
519.09923	1.66244E-6	519.09494	1.2681E-9
520.09942	1.66347E-6	520.09507	1.2763E-9
521.09956	1.66093E-6	521.0952	1.2713E-9
522.09972	1.66179E-6	522.09534	1.2747E-9
523.09986	1.6604E-6	523.09549	1.2731E-9
524.09999	1.66161E-6	524.09564	1.2675E-9
525.10016	1.66126E-6	525.0958	1.2603E-9
526.10052	1.6614E-6	526.09596	1.2691E-9
527.10045	1.65963E-6	527.09607	1.2591E-9
528.10062	1.66276E-6	528.09764	1.2669E-9
529.10076	1.66129E-6	529.09798	1.2657E-9
530.10094	1.66029E-6	530.09812	1.2719E-9
531.10443	1.66216E-6	531.09825	1.2626E-9
532.1026	1.66146E-6	532.09837	1.2678E-9
533.10273	1.66104E-6	533.09849	1.2724E-9
534.10286	1.66159E-6	534.09861	1.2687E-9
535.10301	1.6609E-6	535.09874	1.2875E-9
536.10314	1.66107E-6	536.09896	1.2842E-9
537.10335	1.65971E-6	537.09897	1.2719E-9
538.10341	1.66046E-6	538.09909	1.2617E-9
539.10361	1.6608E-6	539.09947	1.2633E-9
540.10374	1.6618E-6	540.09937	1.2823E-9
541.10391	1.6609E-6	541.09948	1.2737E-9
542.10411	1.661E-6	542.09961	1.2669E-9
